Date,Open,High,Low,Close,Volume,Market Cap,Cryptocurrency
"Oct 15, 2023","$1,555.08","$1,565.76","$1,550.55","$1,558.07","$2,923,337,883","$187,370,568,342",ETH
"Oct 14, 2023","$1,552.26","$1,560.33","$1,545.74","$1,555.26","$2,429,214,718","$187,029,539,411",ETH
"Oct 13, 2023","$1,539.43","$1,571.75","$1,537.92","$1,552.09","$4,575,141,511","$186,646,413,218",ETH
"Oct 12, 2023","$1,566.36","$1,566.88","$1,523.24","$1,539.61","$5,003,930,677","$185,143,896,036",ETH
"Oct 11, 2023","$1,567.68","$1,578.22","$1,548.98","$1,566.25","$5,416,504,273","$188,345,385,724",ETH
"Oct 10, 2023","$1,580.11","$1,593.74","$1,553.03","$1,567.71","$5,254,966,125","$188,518,346,472",ETH
"Oct 09, 2023","$1,633.45","$1,635.45","$1,553.01","$1,579.81","$7,020,801,716","$189,970,486,076",ETH
"Oct 08, 2023","$1,634.66","$1,641.18","$1,618.19","$1,633.55","$3,315,554,175","$196,430,165,815",ETH
"Oct 07, 2023","$1,645.81","$1,648.18","$1,631.16","$1,634.51","$2,578,994,988","$196,543,193,340",ETH
"Oct 06, 2023","$1,611.37","$1,659.61","$1,611.37","$1,645.83","$4,941,208,729","$197,902,084,555",ETH
"Oct 05, 2023","$1,647.79","$1,654.38","$1,609.85","$1,611.48","$5,403,759,057","$193,768,867,642",ETH
"Oct 04, 2023","$1,656.74","$1,657.25","$1,629.43","$1,647.84","$5,127,524,863","$198,139,095,051",ETH
"Oct 03, 2023","$1,662.89","$1,670.36","$1,644.50","$1,656.69","$4,742,827,302","$199,201,087,917",ETH
"Oct 02, 2023","$1,732.98","$1,743.56","$1,646.08","$1,663.63","$8,420,552,922","$200,034,753,094",ETH
"Oct 01, 2023","$1,671.16","$1,750.60","$1,670.08","$1,733.81","$5,054,880,180","$208,471,009,288",ETH
"Sep 30, 2023","$1,667.83","$1,692.53","$1,666.56","$1,671.16","$3,155,292,192","$200,935,981,760",ETH
"Sep 29, 2023","$1,653.00","$1,687.28","$1,648.66","$1,667.94","$5,529,687,537","$200,546,946,578",ETH
"Sep 28, 2023","$1,597.67","$1,666.02","$1,597.29","$1,652.88","$6,658,092,168","$198,734,252,807",ETH
"Sep 27, 2023","$1,593.11","$1,631.91","$1,585.37","$1,597.49","$5,533,036,096","$192,072,548,490",ETH
"Sep 26, 2023","$1,588.02","$1,598.10","$1,580.17","$1,593.42","$3,544,861,160","$191,580,319,726",ETH
"Sep 25, 2023","$1,580.75","$1,595.84","$1,565.03","$1,588.32","$4,394,930,984","$190,965,993,296",ETH
"Sep 24, 2023","$1,593.83","$1,600.21","$1,576.78","$1,580.85","$3,086,456,944","$190,066,005,491",ETH
"Sep 23, 2023","$1,593.21","$1,598.00","$1,588.33","$1,593.86","$2,101,436,678","$191,627,759,019",ETH
"Sep 22, 2023","$1,584.00","$1,601.54","$1,579.10","$1,593.27","$3,460,791,634","$191,555,616,769",ETH
"Sep 21, 2023","$1,622.59","$1,625.20","$1,573.31","$1,584.31","$5,191,732,312","$190,477,744,419",ETH
"Sep 20, 2023","$1,643.50","$1,649.62","$1,610.42","$1,622.89","$5,156,431,986","$195,115,447,555",ETH
"Sep 19, 2023","$1,637.31","$1,659.53","$1,628.41","$1,643.54","$4,405,868,861","$197,597,152,271",ETH
"Sep 18, 2023","$1,623.08","$1,669.02","$1,609.96","$1,637.35","$5,916,674,789","$196,850,744,403",ETH
"Sep 17, 2023","$1,635.20","$1,635.51","$1,616.78","$1,622.90","$3,032,716,258","$195,111,799,251",ETH
"Sep 16, 2023","$1,641.45","$1,649.99","$1,632.58","$1,635.22","$2,819,575,929","$196,591,800,959",ETH
"Sep 15, 2023","$1,626.87","$1,652.11","$1,613.25","$1,641.64","$4,348,584,771","$197,362,656,275",ETH
"Sep 14, 2023","$1,608.03","$1,640.52","$1,607.74","$1,626.97","$5,538,958,553","$195,599,049,372",ETH
"Sep 13, 2023","$1,592.89","$1,615.05","$1,582.22","$1,607.99","$4,979,469,106","$193,316,070,859",ETH
"Sep 12, 2023","$1,551.50","$1,619.11","$1,549.49","$1,592.43","$6,813,819,740","$191,444,620,795",ETH
"Sep 11, 2023","$1,616.77","$1,618.31","$1,533.43","$1,551.64","$7,693,700,923","$186,540,658,151",ETH
"Sep 10, 2023","$1,635.21","$1,635.43","$1,604.04","$1,616.83","$4,339,499,949","$194,376,093,211",ETH
"Sep 09, 2023","$1,636.05","$1,636.87","$1,629.66","$1,635.16","$2,081,625,742","$196,578,387,638",ETH
"Sep 08, 2023","$1,647.81","$1,657.14","$1,617.80","$1,636.14","$4,598,495,496","$196,694,761,417",ETH
"Sep 07, 2023","$1,632.26","$1,657.30","$1,623.22","$1,647.60","$4,907,290,296","$198,072,121,803",ETH
"Sep 06, 2023","$1,633.91","$1,656.93","$1,611.15","$1,632.25","$4,987,397,046","$196,226,976,907",ETH
"Sep 05, 2023","$1,629.91","$1,645.95","$1,610.14","$1,633.63","$4,417,491,902","$196,391,969,143",ETH
"Sep 04, 2023","$1,635.72","$1,642.65","$1,618.52","$1,629.66","$3,887,968,912","$195,913,396,980",ETH
"Sep 03, 2023","$1,637.04","$1,645.65","$1,626.09","$1,636.12","$3,151,878,318","$196,688,728,216",ETH
"Sep 02, 2023","$1,628.56","$1,644.03","$1,627.98","$1,637.03","$2,943,590,996","$196,796,363,892",ETH
"Sep 01, 2023","$1,645.58","$1,653.53","$1,603.03","$1,628.49","$6,104,510,092","$195,769,929,355",ETH
"Aug 31, 2023","$1,705.36","$1,720.01","$1,634.85","$1,645.64","$6,593,153,505","$197,831,661,218",ETH
"Aug 30, 2023","$1,729.68","$1,730.56","$1,697.15","$1,705.11","$5,023,904,190","$204,981,728,439",ETH
"Aug 29, 2023","$1,652.27","$1,742.64","$1,639.58","$1,729.73","$11,304,916,729","$207,942,703,368",ETH
"Aug 28, 2023","$1,657.44","$1,659.33","$1,627.45","$1,652.46","$4,855,588,534","$198,654,748,013",ETH
"Aug 27, 2023","$1,646.27","$1,659.27","$1,645.90","$1,657.51","$2,624,065,031","$199,261,172,396",ETH
"Aug 26, 2023","$1,652.93","$1,654.78","$1,643.71","$1,646.31","$2,423,247,747","$197,912,705,880",ETH
"Aug 25, 2023","$1,660.27","$1,671.97","$1,635.97","$1,652.94","$5,396,997,823","$198,709,982,386",ETH
"Aug 24, 2023","$1,679.25","$1,682.49","$1,641.63","$1,659.94","$5,104,531,920","$199,548,851,221",ETH
"Aug 23, 2023","$1,634.40","$1,696.59","$1,629.58","$1,679.27","$7,191,868,448","$201,872,827,301",ETH
"Aug 22, 2023","$1,667.28","$1,668.64","$1,596.38","$1,633.89","$7,244,623,133","$196,411,977,220",ETH
"Aug 21, 2023","$1,685.02","$1,685.08","$1,651.96","$1,667.27","$5,077,248,383","$200,431,006,111",ETH
"Aug 20, 2023","$1,669.59","$1,692.33","$1,662.90","$1,684.85","$4,105,056,995","$202,538,755,664",ETH
"Aug 19, 2023","$1,660.84","$1,693.23","$1,654.08","$1,669.47","$4,871,231,360","$200,689,358,851",ETH
"Aug 18, 2023","$1,682.04","$1,698.12","$1,644.93","$1,660.95","$9,645,084,584","$199,666,693,175",ETH
"Aug 17, 2023","$1,805.57","$1,807.71","$1,551.71","$1,684.93","$14,208,462,072","$202,420,920,380",ETH
"Aug 16, 2023","$1,827.04","$1,829.36","$1,798.97","$1,805.66","$4,976,573,383","$216,930,270,756",ETH
"Aug 15, 2023","$1,844.16","$1,845.55","$1,816.33","$1,826.93","$4,483,923,893","$219,491,766,850",ETH
"Aug 14, 2023","$1,839.32","$1,853.84","$1,834.80","$1,844.19","$4,083,364,724","$221,568,525,309",ETH
"Aug 13, 2023","$1,849.05","$1,859.92","$1,834.80","$1,839.28","$3,054,625,661","$220,981,729,948",ETH
"Aug 12, 2023","$1,847.17","$1,852.28","$1,845.72","$1,848.89","$2,291,124,840","$222,139,062,221",ETH
"Aug 11, 2023","$1,850.74","$1,855.07","$1,839.57","$1,847.12","$3,353,025,102","$221,931,416,524",ETH
"Aug 10, 2023","$1,854.35","$1,863.31","$1,845.44","$1,850.75","$3,760,304,518","$222,372,592,138",ETH
"Aug 09, 2023","$1,855.78","$1,869.74","$1,845.49","$1,854.30","$5,870,081,833","$222,805,472,557",ETH
"Aug 08, 2023","$1,826.93","$1,873.85","$1,824.43","$1,855.81","$5,812,855,406","$222,992,394,107",ETH
"Aug 07, 2023","$1,827.24","$1,842.52","$1,804.72","$1,826.94","$5,837,881,974","$219,527,926,618",ETH
"Aug 06, 2023","$1,834.85","$1,836.25","$1,824.99","$1,827.46","$2,963,395,076","$219,593,479,527",ETH
"Aug 05, 2023","$1,827.80","$1,836.46","$1,824.81","$1,834.99","$2,866,049,749","$220,502,861,332",ETH
"Aug 04, 2023","$1,834.89","$1,847.91","$1,817.41","$1,827.71","$4,861,242,484","$219,632,850,429",ETH
"Aug 03, 2023","$1,838.90","$1,856.41","$1,825.35","$1,835.14","$4,710,581,074","$220,530,132,875",ETH
"Aug 02, 2023","$1,873.47","$1,877.51","$1,822.35","$1,839.09","$6,448,512,422","$221,014,149,638",ETH
"Aug 01, 2023","$1,856.19","$1,873.03","$1,817.92","$1,871.79","$7,634,860,636","$224,944,195,689",ETH
"Jul 31, 2023","$1,861.76","$1,875.63","$1,851.92","$1,856.16","$4,391,613,314","$223,070,797,299",ETH
"Jul 30, 2023","$1,880.87","$1,884.14","$1,851.73","$1,861.64","$4,003,005,547","$223,743,340,382",ETH
"Jul 29, 2023","$1,874.56","$1,885.53","$1,870.33","$1,881.07","$2,497,302,218","$226,077,954,074",ETH
"Jul 28, 2023","$1,860.70","$1,881.46","$1,857.05","$1,874.74","$3,800,973,336","$225,323,363,357",ETH
"Jul 27, 2023","$1,872.09","$1,885.59","$1,855.32","$1,860.36","$4,291,339,248","$223,594,122,242",ETH
"Jul 26, 2023","$1,857.70","$1,886.97","$1,849.44","$1,872.16","$5,781,548,155","$225,044,642,697",ETH
"Jul 25, 2023","$1,850.03","$1,867.32","$1,845.98","$1,857.74","$4,163,381,707","$223,311,516,836",ETH
"Jul 24, 2023","$1,888.81","$1,889.76","$1,836.85","$1,850.00","$6,344,373,569","$222,359,174,268",ETH
"Jul 23, 2023","$1,866.09","$1,904.48","$1,859.57","$1,889.19","$4,480,604,100","$227,069,518,772",ETH
"Jul 22, 2023","$1,891.96","$1,897.09","$1,855.09","$1,864.91","$4,101,305,643","$224,150,871,477",ETH
"Jul 21, 2023","$1,891.58","$1,905.39","$1,885.30","$1,892.08","$4,668,158,260","$227,406,861,183",ETH
"Jul 20, 2023","$1,889.07","$1,919.26","$1,879.73","$1,890.97","$7,366,830,684","$227,287,014,710",ETH
"Jul 19, 2023","$1,897.80","$1,919.26","$1,883.07","$1,889.01","$6,018,487,800","$227,057,271,107",ETH
"Jul 18, 2023","$1,911.70","$1,916.47","$1,878.72","$1,897.60","$5,814,708,445","$228,092,963,187",ETH
"Jul 17, 2023","$1,923.69","$1,936.18","$1,875.12","$1,911.65","$6,678,090,758","$229,781,805,154",ETH
"Jul 16, 2023","$1,931.64","$1,942.03","$1,917.29","$1,923.68","$4,329,306,566","$231,226,923,281",ETH
"Jul 15, 2023","$1,939.13","$1,946.02","$1,928.19","$1,931.47","$4,380,084,234","$232,165,415,327",ETH
"Jul 14, 2023","$2,005.69","$2,026.20","$1,901.36","$1,939.35","$10,627,449,471","$233,118,658,513",ETH
"Jul 13, 2023","$1,872.04","$2,011.89","$1,864.50","$2,006.51","$11,114,853,969","$241,195,864,007",ETH
"Jul 12, 2023","$1,878.32","$1,901.15","$1,865.71","$1,872.11","$6,379,007,000","$225,042,891,982",ETH
"Jul 11, 2023","$1,880.65","$1,889.38","$1,863.22","$1,878.34","$4,905,225,892","$225,791,368,052",ETH
"Jul 10, 2023","$1,863.24","$1,905.46","$1,848.78","$1,880.56","$6,336,468,234","$226,058,650,339",ETH
"Jul 09, 2023","$1,865.60","$1,878.67","$1,857.75","$1,863.01","$4,392,863,807","$223,949,968,247",ETH
"Jul 08, 2023","$1,871.00","$1,872.50","$1,844.64","$1,865.54","$4,299,007,854","$224,254,934,504",ETH
"Jul 07, 2023","$1,847.51","$1,876.96","$1,832.03","$1,870.60","$6,468,885,150","$224,865,960,294",ETH
"Jul 06, 2023","$1,910.42","$1,956.01","$1,847.85","$1,848.64","$8,905,008,384","$222,232,180,744",ETH
"Jul 05, 2023","$1,936.80","$1,942.43","$1,897.12","$1,910.59","$6,034,088,075","$229,686,223,070",ETH
"Jul 04, 2023","$1,955.52","$1,966.37","$1,932.61","$1,936.63","$5,683,423,776","$232,820,313,728",ETH
"Jul 03, 2023","$1,937.88","$1,974.78","$1,934.69","$1,955.39","$7,858,509,087","$235,075,381,097",ETH
"Jul 02, 2023","$1,924.45","$1,958.16","$1,895.91","$1,937.44","$6,343,966,490","$232,916,432,172",ETH
"Jul 01, 2023","$1,933.32","$1,942.70","$1,910.85","$1,924.57","$5,136,809,625","$231,369,563,104",ETH
"Jun 30, 2023","$1,852.01","$1,945.27","$1,831.28","$1,933.19","$12,895,131,248","$232,408,283,870",ETH
"Jun 29, 2023","$1,828.06","$1,876.53","$1,828.06","$1,852.23","$5,677,228,612","$222,677,553,068",ETH
"Jun 28, 2023","$1,889.91","$1,890.21","$1,822.10","$1,827.97","$7,135,265,016","$219,761,761,156",ETH
"Jun 27, 2023","$1,859.35","$1,911.31","$1,856.84","$1,889.70","$7,686,042,202","$227,116,881,654",ETH
"Jun 26, 2023","$1,900.05","$1,905.36","$1,840.22","$1,859.43","$8,619,702,292","$223,481,844,154",ETH
"Jun 25, 2023","$1,875.85","$1,929.08","$1,870.85","$1,900.51","$6,937,581,709","$228,424,935,741",ETH
"Jun 24, 2023","$1,893.77","$1,905.23","$1,867.81","$1,876.06","$5,026,191,704","$225,490,330,139",ETH
"Jun 23, 2023","$1,872.54","$1,932.53","$1,865.19","$1,892.86","$8,290,615,074","$227,515,380,123",ETH
"Jun 22, 2023","$1,889.79","$1,932.07","$1,867.88","$1,872.94","$8,477,657,143","$225,124,435,576",ETH
"Jun 21, 2023","$1,792.00","$1,898.67","$1,788.49","$1,891.01","$11,731,457,711","$227,300,141,959",ETH
"Jun 20, 2023","$1,736.88","$1,793.31","$1,715.34","$1,792.12","$7,171,072,578","$215,424,018,945",ETH
"Jun 19, 2023","$1,720.51","$1,745.13","$1,705.81","$1,737.66","$5,210,480,121","$208,881,998,031",ETH
"Jun 18, 2023","$1,727.19","$1,746.51","$1,718.11","$1,720.58","$3,820,038,842","$206,832,112,414",ETH
"Jun 17, 2023","$1,716.67","$1,766.76","$1,714.15","$1,727.20","$4,875,187,477","$207,632,053,119",ETH
"Jun 16, 2023","$1,665.41","$1,727.29","$1,653.17","$1,716.67","$6,281,023,479","$206,369,179,860",ETH
"Jun 15, 2023","$1,650.50","$1,676.41","$1,624.14","$1,665.52","$7,328,564,880","$200,224,535,662",ETH
"Jun 14, 2023","$1,739.25","$1,749.16","$1,637.19","$1,650.52","$7,462,905,534","$198,432,174,709",ETH
"Jun 13, 2023","$1,742.39","$1,761.96","$1,727.75","$1,739.04","$6,214,125,203","$209,079,208,633",ETH
"Jun 12, 2023","$1,753.08","$1,757.66","$1,722.91","$1,742.53","$6,031,384,958","$209,498,804,938",ETH
"Jun 11, 2023","$1,752.53","$1,776.85","$1,741.11","$1,753.42","$4,559,112,981","$210,808,348,254",ETH
"Jun 10, 2023","$1,840.39","$1,844.79","$1,721.44","$1,752.38","$10,788,500,406","$210,685,427,348",ETH
"Jun 09, 2023","$1,846.08","$1,854.82","$1,828.54","$1,840.23","$4,610,831,509","$221,248,657,890",ETH
"Jun 08, 2023","$1,832.51","$1,861.14","$1,830.17","$1,846.30","$4,536,041,931","$221,982,607,204",ETH
"Jun 07, 2023","$1,884.37","$1,893.81","$1,822.30","$1,832.40","$7,919,894,455","$220,311,724,081",ETH
"Jun 06, 2023","$1,810.58","$1,896.22","$1,801.41","$1,884.49","$8,704,411,776","$226,580,142,941",ETH
"Jun 05, 2023","$1,890.42","$1,890.64","$1,780.21","$1,811.83","$9,246,593,033","$217,846,438,559",ETH
"Jun 04, 2023","$1,892.40","$1,912.21","$1,885.65","$1,890.51","$3,747,042,696","$227,308,028,005",ETH
"Jun 03, 2023","$1,907.42","$1,908.82","$1,885.49","$1,892.41","$3,472,274,607","$227,537,459,456",ETH
"Jun 02, 2023","$1,862.42","$1,910.28","$1,851.96","$1,907.26","$6,097,746,022","$229,333,834,484",ETH
"Jun 01, 2023","$1,873.91","$1,887.71","$1,846.23","$1,862.20","$5,640,027,197","$223,921,509,068",ETH
"May 31, 2023","$1,901.10","$1,907.04","$1,852.09","$1,874.13","$5,984,512,548","$225,361,512,776",ETH
"May 30, 2023","$1,893.09","$1,916.57","$1,883.93","$1,901.03","$5,363,439,784","$228,601,344,794",ETH
"May 29, 2023","$1,909.30","$1,926.42","$1,879.08","$1,893.08","$5,884,674,572","$227,650,784,838",ETH
"May 28, 2023","$1,831.10","$1,915.72","$1,825.47","$1,910.91","$6,359,610,561","$229,798,912,477",ETH
"May 27, 2023","$1,828.58","$1,836.18","$1,817.49","$1,831.12","$3,216,737,652","$220,204,378,895",ETH
"May 26, 2023","$1,805.73","$1,837.87","$1,798.41","$1,828.69","$5,451,414,258","$219,914,764,942",ETH
"May 25, 2023","$1,799.85","$1,815.99","$1,763.37","$1,805.95","$6,321,689,859","$217,184,216,647",ETH
"May 24, 2023","$1,854.30","$1,854.30","$1,780.93","$1,800.10","$7,101,647,419","$216,485,036,956",ETH
"May 23, 2023","$1,817.78","$1,869.34","$1,816.29","$1,854.38","$6,820,047,160","$223,019,695,977",ETH
"May 22, 2023","$1,804.84","$1,826.70","$1,793.22","$1,817.53","$4,534,841,049","$218,593,840,136",ETH
"May 21, 2023","$1,820.14","$1,827.92","$1,799.95","$1,804.53","$3,386,768,865","$217,032,947,920",ETH
"May 20, 2023","$1,812.77","$1,829.01","$1,808.05","$1,820.48","$2,951,655,969","$218,953,899,553",ETH
"May 19, 2023","$1,800.99","$1,826.19","$1,797.43","$1,812.59","$4,796,110,259","$218,010,422,176",ETH
"May 18, 2023","$1,822.07","$1,831.45","$1,774.20","$1,801.73","$5,673,124,255","$216,710,693,709",ETH
"May 17, 2023","$1,824.07","$1,835.55","$1,786.67","$1,821.86","$6,352,161,579","$219,138,701,233",ETH
"May 16, 2023","$1,816.82","$1,830.35","$1,797.84","$1,824.12","$5,595,959,668","$219,418,097,418",ETH
"May 15, 2023","$1,800.37","$1,845.70","$1,787.54","$1,817.55","$6,748,889,346","$218,655,541,120",ETH
"May 14, 2023","$1,796.11","$1,823.49","$1,793.23","$1,800.50","$4,711,210,241","$216,604,520,919",ETH
"May 13, 2023","$1,808.38","$1,816.06","$1,788.48","$1,796.11","$4,647,630,864","$216,076,864,886",ETH
"May 12, 2023","$1,795.18","$1,812.42","$1,742.40","$1,808.02","$9,047,198,660","$217,509,042,566",ETH
"May 11, 2023","$1,842.49","$1,842.49","$1,774.13","$1,796.49","$8,353,828,312","$216,135,216,883",ETH
"May 10, 2023","$1,848.21","$1,886.80","$1,795.67","$1,842.40","$9,945,549,603","$221,673,504,868",ETH
"May 09, 2023","$1,849.06","$1,860.67","$1,832.91","$1,848.60","$6,129,516,088","$222,433,950,191",ETH
"May 08, 2023","$1,872.48","$1,886.16","$1,818.45","$1,849.04","$9,895,102,899","$222,504,389,357",ETH
"May 07, 2023","$1,899.92","$1,934.00","$1,873.08","$1,873.08","$6,883,942,236","$225,414,591,270",ETH
"May 06, 2023","$1,995.48","$2,017.56","$1,870.61","$1,900.22","$9,623,243,037","$228,705,408,823",ETH
"May 05, 2023","$1,877.83","$1,998.41","$1,876.95","$1,995.06","$9,498,261,360","$240,145,032,619",ETH
"May 04, 2023","$1,905.17","$1,915.87","$1,868.63","$1,877.70","$6,578,438,233","$226,030,254,515",ETH
"May 03, 2023","$1,870.69","$1,915.50","$1,845.87","$1,904.65","$8,306,390,869","$229,285,466,098",ETH
"May 02, 2023","$1,831.73","$1,879.76","$1,824.33","$1,870.79","$7,536,785,767","$225,222,354,684",ETH
"May 01, 2023","$1,868.89","$1,886.21","$1,809.19","$1,831.95","$8,625,783,201","$220,556,145,428",ETH
"Apr 30, 2023","$1,908.74","$1,938.42","$1,876.92","$1,876.92","$6,539,641,957","$225,975,170,378",ETH
"Apr 29, 2023","$1,892.57","$1,916.97","$1,887.99","$1,908.92","$4,796,651,246","$229,830,520,243",ETH
"Apr 28, 2023","$1,909.27","$1,923.20","$1,876.29","$1,892.51","$7,691,759,733","$227,866,713,240",ETH
"Apr 27, 2023","$1,866.69","$1,936.95","$1,863.15","$1,908.79","$14,008,145,806","$229,822,540,123",ETH
"Apr 26, 2023","$1,866.15","$1,962.57","$1,792.46","$1,866.56","$14,356,524,696","$224,743,281,403",ETH
"Apr 25, 2023","$1,842.20","$1,877.48","$1,805.32","$1,866.75","$8,677,255,481","$224,770,081,704",ETH
"Apr 24, 2023","$1,862.09","$1,888.19","$1,811.79","$1,842.76","$8,438,191,338","$221,884,640,081",ETH
"Apr 23, 2023","$1,874.17","$1,882.23","$1,838.99","$1,862.06","$6,607,451,862","$224,214,876,354",ETH
"Apr 22, 2023","$1,849.29","$1,886.78","$1,845.85","$1,874.23","$6,970,642,726","$225,683,705,623",ETH
"Apr 21, 2023","$1,943.41","$1,955.65","$1,827.79","$1,850.00","$12,044,274,581","$222,770,468,531",ETH
"Apr 20, 2023","$1,936.42","$1,979.57","$1,918.13","$1,943.10","$11,324,135,406","$233,980,980,710",ETH
"Apr 19, 2023","$2,103.95","$2,104.86","$1,928.58","$1,936.40","$13,779,745,451","$233,174,888,108",ETH
"Apr 18, 2023","$2,075.86","$2,121.53","$2,057.65","$2,104.54","$9,134,015,143","$253,420,968,662",ETH
"Apr 17, 2023","$2,120.00","$2,120.11","$2,063.04","$2,076.24","$9,648,882,546","$250,013,873,107",ETH
"Apr 16, 2023","$2,092.28","$2,137.45","$2,076.83","$2,120.01","$7,898,126,856","$255,283,637,378",ETH
"Apr 15, 2023","$2,101.62","$2,111.08","$2,076.51","$2,092.47","$8,036,468,153","$251,967,491,965",ETH
"Apr 14, 2023","$2,013.93","$2,126.32","$2,011.50","$2,101.64","$16,298,099,411","$253,071,548,117",ETH
"Apr 13, 2023","$1,917.70","$2,022.15","$1,901.86","$2,012.63","$12,546,950,499","$242,437,493,117",ETH
"Apr 12, 2023","$1,891.95","$1,929.88","$1,860.04","$1,920.68","$11,010,714,187","$231,361,104,948",ETH
"Apr 11, 2023","$1,911.38","$1,936.73","$1,886.53","$1,892.19","$8,877,222,956","$227,928,964,949",ETH
"Apr 10, 2023","$1,859.74","$1,917.30","$1,848.16","$1,911.21","$8,380,134,275","$230,219,806,238",ETH
"Apr 09, 2023","$1,849.67","$1,873.06","$1,828.70","$1,859.39","$6,361,497,715","$223,977,715,591",ETH
"Apr 08, 2023","$1,864.68","$1,879.11","$1,848.88","$1,849.50","$5,016,362,733","$222,786,437,114",ETH
"Apr 07, 2023","$1,872.73","$1,882.30","$1,845.99","$1,865.64","$8,356,130,492","$224,730,370,764",ETH
"Apr 06, 2023","$1,909.14","$1,909.27","$1,857.09","$1,872.92","$8,263,191,830","$225,608,098,485",ETH
"Apr 05, 2023","$1,870.97","$1,937.50","$1,865.94","$1,909.11","$10,319,231,689","$229,967,634,147",ETH
"Apr 04, 2023","$1,810.14","$1,886.59","$1,802.96","$1,871.01","$10,398,322,335","$225,377,122,390",ETH
"Apr 03, 2023","$1,794.92","$1,839.16","$1,765.52","$1,810.30","$9,643,826,401","$218,064,367,255",ETH
"Apr 02, 2023","$1,821.19","$1,824.33","$1,774.87","$1,795.71","$6,199,721,188","$216,307,003,101",ETH
"Apr 01, 2023","$1,821.70","$1,840.17","$1,811.12","$1,813.86","$5,556,443,606","$218,493,608,915",ETH
"Mar 31, 2023","$1,793.62","$1,844.68","$1,783.14","$1,822.02","$9,149,379,763","$219,476,732,220",ETH
"Mar 30, 2023","$1,793.35","$1,827.28","$1,766.25","$1,792.74","$9,724,496,987","$215,949,128,328",ETH
"Mar 29, 2023","$1,772.90","$1,825.60","$1,772.90","$1,793.00","$9,136,176,952","$215,981,019,412",ETH
"Mar 28, 2023","$1,715.33","$1,791.11","$1,702.56","$1,772.79","$8,346,890,042","$213,545,817,619",ETH
"Mar 27, 2023","$1,775.48","$1,781.38","$1,690.52","$1,715.46","$8,585,750,760","$206,640,594,452",ETH
"Mar 26, 2023","$1,743.84","$1,797.88","$1,741.18","$1,775.68","$6,990,313,307","$213,894,072,248",ETH
"Mar 25, 2023","$1,751.47","$1,762.67","$1,716.65","$1,743.76","$6,614,309,912","$210,050,027,978",ETH
"Mar 24, 2023","$1,815.82","$1,819.94","$1,730.35","$1,752.04","$10,913,669,383","$211,047,426,899",ETH
"Mar 23, 2023","$1,737.14","$1,853.89","$1,732.52","$1,816.41","$11,012,966,854","$218,800,128,547",ETH
"Mar 22, 2023","$1,804.96","$1,821.46","$1,717.77","$1,737.72","$12,484,103,560","$209,321,523,403",ETH
"Mar 21, 2023","$1,735.62","$1,836.29","$1,725.01","$1,806.76","$10,758,627,746","$217,638,380,110",ETH
"Mar 20, 2023","$1,785.42","$1,807.73","$1,728.10","$1,735.32","$10,978,325,507","$209,032,940,690",ETH
"Mar 19, 2023","$1,762.96","$1,843.84","$1,762.96","$1,785.58","$9,170,565,472","$215,086,583,974",ETH
"Mar 18, 2023","$1,793.59","$1,840.36","$1,751.26","$1,761.66","$10,317,822,213","$212,205,607,534",ETH
"Mar 17, 2023","$1,677.30","$1,799.34","$1,667.13","$1,792.49","$12,467,445,117","$215,918,773,546",ETH
"Mar 16, 2023","$1,656.33","$1,693.14","$1,639.26","$1,677.22","$9,364,980,166","$202,033,649,417",ETH
"Mar 15, 2023","$1,705.19","$1,721.08","$1,616.63","$1,656.18","$12,715,339,905","$199,499,822,334",ETH
"Mar 14, 2023","$1,680.30","$1,779.92","$1,665.90","$1,703.51","$16,159,781,303","$205,200,679,799",ETH
"Mar 13, 2023","$1,590.83","$1,699.91","$1,572.07","$1,680.31","$15,711,468,959","$202,406,284,668",ETH
"Mar 12, 2023","$1,482.43","$1,607.15","$1,461.61","$1,590.29","$11,480,965,122","$191,563,151,760",ETH
"Mar 11, 2023","$1,429.10","$1,484.14","$1,428.72","$1,482.62","$14,917,080,154","$178,592,704,222",ETH
"Mar 10, 2023","$1,438.76","$1,438.76","$1,378.53","$1,429.16","$12,665,194,936","$172,153,210,218",ETH
"Mar 09, 2023","$1,534.03","$1,544.11","$1,423.26","$1,438.66","$9,457,897,583","$173,297,871,028",ETH
"Mar 08, 2023","$1,561.98","$1,568.18","$1,534.09","$1,534.09","$7,130,327,525","$184,792,856,648",ETH
"Mar 07, 2023","$1,567.42","$1,579.16","$1,543.13","$1,561.93","$6,854,058,349","$188,146,989,948",ETH
"Mar 06, 2023","$1,564.38","$1,579.46","$1,557.36","$1,567.40","$5,245,153,345","$191,808,639,047",ETH
"Mar 05, 2023","$1,567.18","$1,584.21","$1,559.95","$1,564.47","$5,020,886,238","$191,450,085,930",ETH
"Mar 04, 2023","$1,569.28","$1,575.64","$1,551.74","$1,566.92","$4,389,045,367","$191,750,540,945",ETH
"Mar 03, 2023","$1,647.56","$1,648.48","$1,552.45","$1,569.17","$9,922,240,199","$192,025,112,412",ETH
"Mar 02, 2023","$1,663.55","$1,672.05","$1,622.60","$1,647.32","$7,080,950,926","$201,588,829,112",ETH
"Mar 01, 2023","$1,606.04","$1,663.43","$1,601.55","$1,663.43","$7,701,847,224","$203,560,807,724",ETH
